steps,id,frequency,subProcessFrequency,ratio,avgDuration,activityNames,minTime,maxTime,totalCost,avgCost
12,-1936486754,1,0,1.1311065615491636e-05,4298334000,"['Request created', 'Evaluating Request (NO registered letter)', 'Network Service Closure', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1537866406000,1542164740000,33.0,33.0
6,-1174231023,1,0,1.1311065615491636e-05,742297000,"['Request created', 'Network Service Closure', 'Evaluating Request (WITH registered letter)', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Request completed with account closure']",1543842229000,1544584526000,18.310000000000002,18.310000000000002
6,1303029694,1,0,1.1311065615491636e-05,1793157000,"['Request created', 'Network Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1541175191000,1542968348000,13.0,13.0
23,861842761,1,0,1.1311065615491636e-05,14494507000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1523522934000,1538017441000,63.81,63.81
8,387533062,1,0,1.1311065615491636e-05,905929000,"['Request created', 'Network Service Closure', 'Request created', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1525793798000,1526699727000,13.31,13.31
17,-2131292457,1,0,1.1311065615491636e-05,9646561000,"['Request created', 'Evaluating Request (NO registered letter)', 'Network Service Closure', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1518003736000,1527650297000,62.0,62.0
19,1917490794,1,0,1.1311065615491636e-05,4969629000,"['Request created', 'Evaluating Request (NO registered letter)', 'Network Service Closure', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1524581234000,1529550863000,54.5,54.5
10,775232533,1,0,1.1311065615491636e-05,3064349000,"['Request created', 'Evaluating Request (NO registered letter)', 'Network Service Closure', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1527004683000,1530069032000,32.0,32.0
19,-701972470,1,0,1.1311065615491636e-05,9540319000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1519318779000,1528859098000,50.81,50.81
16,-1065520040,1,0,1.1311065615491636e-05,4294551000,"['Request created', 'Evaluating Request (WITH registered letter)', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1532426966000,1536721517000,47.31,47.31
8,-1474625998,1,0,1.1311065615491636e-05,2893961000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'Network Adjustment Requested', 'Authorization Requested', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1516980016000,1519873977000,11.120000000000001,11.120000000000001
20,1178396694,1,0,1.1311065615491636e-05,9766112000,"['Request created', 'Evaluating Request (NO registered letter)', 'Network Service Closure', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1500977801000,1510743913000,58.5,58.5
7,770674624,1,0,1.1311065615491636e-05,11309661000,"['Request created', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1528283465000,1539593126000,12.5,12.5
6,204578315,1,0,1.1311065615491636e-05,1031630000,"['Request created', 'Authorization Requested', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1541153958000,1542185588000,10.81,10.81
9,-1891200645,1,0,1.1311065615491636e-05,1457187000,"['Request created', 'Authorization Requested', 'Request created', 'Network Service Closure', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1525790569000,1527247756000,21.310000000000002,21.310000000000002
13,-1659226278,1,0,1.1311065615491636e-05,5062077000,"['Request created', 'Evaluating Request (NO registered letter)', 'Network Service Closure', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1530622823000,1535684900000,41.0,41.0
17,1123567803,1,0,1.1311065615491636e-05,14909260000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1521120830000,1536030090000,42.31,42.31
11,2005829067,1,0,1.1311065615491636e-05,3877861000,"['Request created', 'Network Service Closure', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1535714990000,1539592851000,26.0,26.0
16,700353526,1,0,1.1311065615491636e-05,33782059000,"['Request created', 'Evaluating Request (NO registered letter)', 'Network Service Closure', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1502203216000,1535985275000,49.5,49.5
9,-1706926583,1,0,1.1311065615491636e-05,3525198000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1532102569000,1535627767000,17.310000000000002,17.310000000000002
9,1888705778,1,0,1.1311065615491636e-05,26694750000,"['Request created', 'Evaluating Request (NO registered letter)', 'Network Service Closure', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1517831929000,1544526679000,39.5,39.5
17,-1841320868,1,0,1.1311065615491636e-05,14577116000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1524822956000,1539400072000,38.31,38.31
8,704984162,1,0,1.1311065615491636e-05,904172000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'Network Adjustment Requested', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Request completed with account closure']",1517242106000,1518146278000,14.620000000000001,14.620000000000001
17,2001224509,1,0,1.1311065615491636e-05,4380191000,"['Request created', 'Evaluating Request (WITH registered letter)', 'Network Service Closure', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1530526971000,1534907162000,53.31,53.31
12,-522476893,1,0,1.1311065615491636e-05,3278769000,"['Request created', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1504524515000,1507803284000,31.810000000000002,31.810000000000002
7,283344027,1,0,1.1311065615491636e-05,16892369000,"['Request created', 'Authorization Requested', 'Network Service Closure', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1525791033000,1542683402000,11.81,11.81
13,-1944330138,1,0,1.1311065615491636e-05,1160322000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'Network Adjustment Requested', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1497026797000,1498187119000,28.12,28.12
17,989491833,1,0,1.1311065615491636e-05,6603861000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1518799328000,1525403189000,50.31,50.31
19,420269442,1,0,1.1311065615491636e-05,2945475000,"['Request created', 'Evaluating Request (WITH registered letter)', 'Network Service Closure', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1515661351000,1518606826000,77.31,77.31
13,1671237384,1,0,1.1311065615491636e-05,1104512000,"['Request created', 'Evaluating Request (WITH registered letter)', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1548779659000,1549884171000,42.31,42.31
23,-679804948,1,0,1.1311065615491636e-05,9043303000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1518607003000,1527650306000,51.81,51.81
17,-1097992678,1,0,1.1311065615491636e-05,3956310000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1531815221000,1535771531000,46.31,46.31
9,1550171897,1,0,1.1311065615491636e-05,3452167000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1521028545000,1524480712000,20.810000000000002,20.810000000000002
9,-1333390312,1,0,1.1311065615491636e-05,3194568000,"['Request created', 'Evaluating Request (WITH registered letter)', 'Network Service Closure', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1516018940000,1519213508000,30.810000000000002,30.810000000000002
16,221731753,1,0,1.1311065615491636e-05,3371857000,"['Request created', 'Network Service Closure', 'Evaluating Request (WITH registered letter)', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1532607279000,1535979136000,44.81,44.81
13,-1504088837,1,0,1.1311065615491636e-05,1534357000,"['Request created', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Network Information', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Network Information', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1533828212000,1535362569000,37.5,37.5
8,-1761110619,1,0,1.1311065615491636e-05,9043946000,"['Request created', 'Network Service Closure', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1541155870000,1550199816000,17.5,17.5
4,-259863007,1,0,1.1311065615491636e-05,0,"['Pending Request for Reservation Closure', 'Pending Liquidation Request', 'BO Service Closure', 'Request completed with account closure']",1493902278000,1493902278000,5.5,5.5
8,1550111939,1,0,1.1311065615491636e-05,1209239000,"['Request created', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1549884191000,1551093430000,22.810000000000002,22.810000000000002
7,1637976333,1,0,1.1311065615491636e-05,1530706000,"['Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1495466769000,1496997475000,15.31,15.31
21,-864668967,1,0,1.1311065615491636e-05,6188019000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1544703635000,1550891654000,59.31,59.31
8,1045418236,1,0,1.1311065615491636e-05,2038458000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1506345069000,1508383527000,12.31,12.31
13,1418108981,1,0,1.1311065615491636e-05,3018172000,"['Request created', 'Network Service Closure', 'Request created', 'Authorization Requested', 'Network Adjustment Requested', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1525786639000,1528804811000,26.12,26.12
12,1445814936,1,0,1.1311065615491636e-05,8133597000,"['Request created', 'Evaluating Request (NO registered letter)', 'Network Service Closure', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1527843153000,1535976750000,48.5,48.5
13,2012810560,1,0,1.1311065615491636e-05,1818631000,"['Request created', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1541750538000,1543569169000,41.0,41.0
6,-1697738636,1,0,1.1311065615491636e-05,0,"['Pending Liquidation Request', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Request completed with account closure']",1493743793000,1493743793000,10.31,10.31
14,324581350,1,0,1.1311065615491636e-05,3519868000,"['Request created', 'Evaluating Request (NO registered letter)', 'Network Service Closure', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1508519536000,1512039404000,45.0,45.0
18,556675052,1,0,1.1311065615491636e-05,3801911000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1542628856000,1546430767000,55.31,55.31
19,880448685,1,0,1.1311065615491636e-05,10591183000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1526389532000,1536980715000,38.81,38.81
8,-479280720,1,0,1.1311065615491636e-05,752503000,"['Request created', 'Network Service Closure', 'Network Adjustment Requested', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1520332189000,1521084692000,12.31,12.31
6,98461497,1,0,1.1311065615491636e-05,902862000,"['Request created', 'Evaluating Request (WITH registered letter)', 'Network Service Closure', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Request completed with account closure']",1513614482000,1514517344000,18.310000000000002,18.310000000000002
19,-2034062805,1,0,1.1311065615491636e-05,12328976000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1511778244000,1524107220000,46.81,46.81
15,941637833,1,0,1.1311065615491636e-05,926591000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1541498152000,1542424743000,45.81,45.81
14,95245127,1,0,1.1311065615491636e-05,915512000,"['Request created', 'Evaluating Request (WITH registered letter)', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1536324921000,1537240433000,46.81,46.81
7,310789225,1,0,1.1311065615491636e-05,233879000,"['Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1494929205000,1495163084000,14.5,14.5
11,-250356753,1,0,1.1311065615491636e-05,5400187000,"['Request created', 'Evaluating Request (WITH registered letter)', 'Network Service Closure', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1519138912000,1524539099000,31.810000000000002,31.810000000000002
15,-115930134,1,0,1.1311065615491636e-05,4186213000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1523031437000,1527217650000,41.81,41.81
8,-1269741394,1,0,1.1311065615491636e-05,837110000,"['Request created', 'Evaluating Request (NO registered letter)', 'Network Service Closure', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Request completed with account closure']",1523357048000,1524194158000,27.5,27.5
6,-262245541,1,0,1.1311065615491636e-05,1243536000,"['Evaluating Request (WITH registered letter)', 'Network Service Closure', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1541181018000,1542424554000,17.310000000000002,17.310000000000002
8,-106534240,1,0,1.1311065615491636e-05,2183217000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1507197892000,1509381109000,24.310000000000002,24.310000000000002
8,-1120930776,1,0,1.1311065615491636e-05,1444856000,"['Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1494927703000,1496372559000,14.81,14.81
5,-811688295,1,0,1.1311065615491636e-05,1267811000,"['Request created', 'Evaluating Request (WITH registered letter)', 'Network Service Closure', 'BO Service Closure', 'Request completed with account closure']",1514979521000,1516247332000,17.810000000000002,17.810000000000002
5,-1364829782,1,0,1.1311065615491636e-05,3408294000,"['Request created', 'Network Service Closure', 'BO Service Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1541175571000,1544583865000,8.5,8.5
16,1052671918,1,0,1.1311065615491636e-05,2851167000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'Network Adjustment Requested', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1502878239000,1505729406000,33.620000000000005,33.620000000000005
10,-1932710945,1,0,1.1311065615491636e-05,680325000,"['Request created', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Back-Office Adjustment Requested ', 'Request completed with account closure']",1534775449000,1535455774000,32.0,32.0
15,-1384301975,1,0,1.1311065615491636e-05,7050225000,"['Request created', 'Evaluating Request (NO registered letter)', 'Network Service Closure', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1517229783000,1524280008000,49.5,49.5
19,227426455,1,0,1.1311065615491636e-05,3232750000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'Network Adjustment Requested', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Pending Liquidation Request', 'Request completed with account closure']",1525712826000,1528945576000,37.620000000000005,37.620000000000005
10,638823216,1,0,1.1311065615491636e-05,6582689000,"['Request created', 'Network Service Closure', 'Authorization Requested', 'BO Service Closure', 'Network Adjustment Requested', 'BO Service Closure', 'Pending Request for Reservation Closure', 'Back-Office Adjustment Requested ', 'Pending Request for acquittance of heirs', 'Request completed with account closure']",1505907574000,1512490263000,28.810000000000002,28.810000000000002
